company,financial_attention,financial_course,risk_preference,lottery_preference,answer_interest_rate,knowledge_interest_rate,answer_inflation_rate,knowledge_inflation_rate,answer_stock_fund,knowledge_stock_fund,factor_calculate,factor_judge,factor_attention
201500653,2,0,2,2,1,1,0,0,1,1,-0.143320385,1.18250797,-1.53261789
201500654,,,,,,,,,,,,,
201500655,,,,,,,,,,,,,
201500656,2,0,2,1,1,1,1,1,1,1,1.566531206,0.610644857,-1.275047326
201500657,,,,,,,,,,,,,
201500658,5,0,2,1,1,1,1,1,1,1,1.479454211,0.532339924,0.272672119
201500659,2,0,2,2,0,1,1,1,1,1,0.995430838,0.370698272,-0.879406936
201500660,,,,,,,,,,,,,
201500661,4,1,5,2,1,1,1,1,1,1,1.365961,0.444336203,1.083221746
201500662,,,,,,,,,,,,,
201500663,,,,,,,,,,,,,
201500664,,,,,,,,,,,,,
201500665,,,,,,,,,,,,,
201500666,,,,,,,,,,,,,
201500668,3,0,1,2,0,0,0,0,0,0,-1.130027275,-1.770360251,-0.34228556
201500669,4,0,5,1,0,1,0,0,1,1,-0.772472082,0.890358096,-0.105164538
201500670,,,,,,,,,,,,,
201500671,,,,,,,,,,,,,
201500672,3,0,4,1,1,1,1,1,1,1,1.537505541,0.584543213,-0.759140844
201500673,,,,,,,,,,,,,
201500674,3,1,4,2,0,1,1,1,0,0,1.026299105,-2.006895811,1.035220319
201500675,4,1,4,2,1,1,1,1,0,0,1.568373807,-1.793050871,1.155486411
201500676,4,1,3,2,0,1,0,0,1,1,-0.914990958,0.776252731,1.221291572
201500677,,,,,,,,,,,,,
201500678,,,,,,,,,,,,,
201500679,4,0,2,2,0,1,0,0,1,1,-0.772472082,0.890358096,-0.105164538
201500680,,,,,,,,,,,,,
201500681,5,0,3,2,1,1,1,1,1,1,1.479454211,0.532339924,0.272672119
201500682,3,1,4,2,1,1,1,1,1,1,1.394986665,0.470437848,0.567315265
201500683,4,1,4,2,0,1,1,1,0,1,0.89749357,-0.840334837,1.559744486
201500684,5,1,3,2,1,1,0,0,0,0,-0.170503449,-1.247289403,1.413822329
201500685,5,0,2,2,0,1,0,0,0,0,-0.59908494,-1.373130623,0.483006609
201500686,5,1,2,2,0,1,0,0,1,1,-0.944016623,0.750151087,1.737198053
201500687,5,0,4,2,1,1,0,0,0,1,-0.127764442,0.059478581,0.095983905
201500688,,,,,,,,,,,,,
201500689,,,,,,,,,,,,,
201500690,,,,,,,,,,,,,
201500691,,,,,,,,,,,,,
201500692,,,,,,,,,,,,,
201500693,4,0,3,2,0,1,1,1,1,1,0.937379508,0.318494983,0.152406026
201500694,,,,,,,,,,,,,
201500695,,,,,,,,,,,,,
201500696,4,0,2,2,1,1,1,1,1,1,1.508479876,0.558441568,-0.243234363
201500697,,,,,,,,,,,,,
201500698,4,0,5,2,1,1,0,0,1,1,-0.201371715,1.130304681,-0.500804927
201500699,2,0,3,1,0,1,0,1,0,0,0.326446073,-1.550973523,-0.985439417
201500700,,,,,,,,,,,,,
201500701,3,0,1,2,,,,,0,0,,,
201500702,,,,,,,,,,,,,
201500703,,,,,,,,,,,,,
201500704,2,0,2,2,,,,,0,0,,,
201500705,,,,,,,,,,,,,
201500706,,,,,,,,,,,,,
201500707,3,0,3,1,1,1,0,0,0,0,0.030066757,-1.080980749,-0.944446743
201500708,,,,,,,,,,,,,
201500709,,,,,,,,,,,,,
201500710,,,,,,,,,,,,,
201500711,,,,,,,,,,,,,
201500712,,,,,,,,,,,,,
201500713,,,,,,,,,,,,,
201500714,,,,,,,,,,,,,
201500715,,,,,,,,,,,,,
201500716,,,,,,,,,,,,,
201500717,,,,,,,,,,,,,
201500718,,,,,,,,,,,,,
201500719,5,1,5,1,0,1,0,0,1,1,-0.944016623,0.750151087,1.737198053
201500720,,,,,,,,,,,,,
201500721,,,,,,,,,,,,,
201500722,,,,,,,,,,,,,
201500723,,,,,,,,,,,,,
201500724,,,,,,,,,,,,,
201500725,,,,,,,,,,,,,
201500726,,,,,,,,,,,,,
201500727,3,0,2,2,1,1,1,1,1,1,1.537505541,0.584543213,-0.759140844
201500728,,,,,,,,,,,,,
201500729,,,,,,,,,,,,,
201500730,,,,,,,,,,,,,
201500731,,,,,,,,,,,,,
201500732,,,,,,,,,,,,,
201500733,2,0,2,2,0,1,0,0,1,1,-0.714420752,0.942561385,-1.1369775
201500734,,,,,,,,,,,,,
201500735,3,1,5,1,0,0,0,0,1,1,-1.474958958,0.352921459,0.911905884
201500736,,,,,,,,,,,,,
201500737,,,,,,,,,,,,,
201500738,,,,,,,,,,,,,
201500739,,,,,,,,,,,,,
201500740,,,,,,,,,,,,,
201500741,,,,,,,,,,,,,
201500742,3,0,3,2,0,0,1,1,0,1,0.480044447,-1.149560744,-0.07609731
201500743,2,0,3,2,1,1,1,1,0,1,1.669164144,-0.434079598,-1.194164975
201500744,,,,,,,,,,,,,
201500745,,,,,,,,,,,,,
201500746,,,,,,,,,,,,,
201500747,,,,,,,,,,,,,
201500748,,,,,,,,,,,,,
201500749,,,,,,,,,,,,,
201500750,,,,,,,,,,,,,
201500751,,,,,,,,,,,,,
201500752,,,,,,,,,,,,,
201500753,,,,,,,,,,,,,
201500754,,,,,,,,,,,,,
201500755,,,,,,,,,,,,,
201500756,,,,,,,,,,,,,
201500757,,,,,,,,,,,,,
201500758,4,1,5,1,1,1,0,1,,,,,
201500759,,,,,,,,,,,,,
201500760,,,,,,,,,,,,,
201500761,,,,,,,,,,,,,
201500762,,,,,,,,,,,,,
201500763,,,,,,,,,,,,,
201500764,,,,,,,,,,,,,
201500765,5,1,,2,1,1,1,1,0,1,1.439568273,-0.626489896,1.680010579
201500766,,,,,,,,,,,,,
201500767,1,0,2,1,1,1,,,0,0,,,
201500768,,,,,,,,,,,,,
201500769,,,,,,,,,,,,,
201500770,,,,,,,,,,,,,
201500771,,,,,,,,,,,,,
201500772,,,,,,,,,,,,,
201500773,,,,,,,,,,,,,
201500774,1,1,3,2,1,1,1,1,0,0,1.655450802,-1.714745937,-0.392233033
201500775,2,0,1,2,0,0,0,1,1,1,-0.464960399,0.236980635,-0.851183288
201500776,,,,,,,,,,,,,
201500777,3,0,3,,0,0,0,0,0,1,-1.229807144,-0.577697631,-0.333667874
201500778,5,0,5,2,0,1,1,1,0,0,1.11076665,-1.944993736,0.740577173
201500779,5,0,5,1,0,1,0,0,0,1,-0.69886481,-0.180468004,0.491624295
201500780,,,,,,,,,,,,,
201500781,3,0,3,2,1,1,0,1,0,0,0.868520775,-1.337128582,-0.865173325
201500782,2,0,1,1,0,1,0,1,0,0,0.326446073,-1.550973523,-0.985439417
201500783,5,1,5,1,0,1,1,1,1,1,0.765834967,0.178287974,1.994768617
201500784,,,,,,,,,,,,,
201500785,1,0,3,1,1,1,1,1,0,0,1.797969678,-1.600640573,-1.718689142
201500786,4,0,2,2,0,1,0,0,0,0,-0.570059275,-1.347028978,-0.032899873
201500787,5,1,5,1,1,1,0,0,1,1,-0.372916256,0.990097672,1.341557664
201500788,1,0,2,2,0,1,1,1,0,0,1.22686931,-1.840587157,-1.323048753
201500789,2,0,3,1,0,1,0,0,0,0,-0.512007945,-1.294825689,-1.064712835
201500790,4,1,5,1,1,1,0,0,0,0,-0.141477784,-1.221187758,0.897915847
201500791,4,1,1,2,0,1,0,0,0,0,-0.712578151,-1.461134343,1.293556236
201500792,,,,,,,,,,,,,
201500793,,,,,,,,,,,,,
201500794,3,1,5,1,0,1,0,0,1,1,-0.885965293,0.802354376,0.70538509
201500795,2,0,3,1,0,1,0,0,0,0,-0.512007945,-1.294825689,-1.064712835
201500796,5,0,5,1,0,1,0,0,0,0,-0.59908494,-1.373130623,0.483006609
201500797,2,0,5,1,0,1,0,0,1,1,-0.714420752,0.942561385,-1.1369775
201500798,4,1,4,1,0,1,0,0,1,1,-0.914990958,0.776252731,1.221291572
201500799,5,0,4,2,0,1,0,0,1,1,-0.801497747,0.864256451,0.410741944
201500800,,,,,,,,,,,,,
201500801,4,0,4,2,0,1,1,1,1,1,0.937379508,0.318494983,0.152406026
201500802,,,,,,,,,,,,,
201500803,4,0,2,2,0,1,1,1,1,1,0.937379508,0.318494983,0.152406026
201500804,5,0,4,2,0,1,1,1,0,0,1.11076665,-1.944993736,0.740577173
201500805,5,1,3,2,0,0,0,0,0,0,-1.330597481,-1.936668904,2.015983512
201500806,3,0,5,2,0,0,0,0,1,1,-1.332440082,0.467026824,-0.414550225
201500807,3,0,2,2,1,1,0,0,0,0,0.030066757,-1.080980749,-0.944446743
201500808,3,0,3,1,0,1,1,1,1,1,0.966405173,0.344596628,-0.363500455
201500809,,,,,,,,,,,,,
201500810,4,1,3,2,1,1,1,1,1,1,1.365961,0.444336203,1.083221746
201500811,,,,,,,,,,,,,
201500812,,,,,,,,,,,,,
201500813,,,,,,,,,,,,,
201500814,,,,,,,,,,,,,
201500815,,,,,,,,,,,,,
201500816,,,,,,,,,,,,,
201500817,3,0,3,1,1,1,1,1,1,1,1.537505541,0.584543213,-0.759140844
201500818,,,,,,,,,,,,,
201500819,,,,,,,,,,,,,
201500820,,,,,,,,,,,,,
201500821,,,,,,,,,,,,,
201500822,5,1,3,2,1,1,1,1,1,1,1.336935335,0.418234559,1.599128228
201500823,,,,,,,,,,,,,
201500824,,,,,,,,,,,,,
201500825,,,,,,,,,,,,,
201500826,,,,,,,,,,,,,
201500827,,,,,,,,,,,,,
201500828,,,,,,,,,,,,,
201500829,,,,,,,,,,,,,
201500830,,,,,,,,,,,,,
201500831,,,,,,,,,,,,,
201500832,2,0,1,2,1,1,0,0,1,1,-0.143320385,1.18250797,-1.53261789
201500833,,,,,,,,,,,,,
201500834,,,,,,,,,,,,,
201500835,,,,,,,,,,,,,
201500836,,,,,,,,,,,,,
201500837,,,,,,,,,,,,,
201500838,,,,,,,,,,,,,
201500839,4,0,1,2,0,0,0,0,0,1,-1.258832809,-0.603799276,0.182238607
201500840,4,0,4,1,1,1,0,1,0,1,0.739715241,-0.170567608,-0.340649158
201500841,3,1,3,1,1,1,1,1,1,1,1.394986665,0.470437848,0.567315265
201500842,,,,,,,,,,,,,
201500843,3,0,3,2,1,1,0,1,1,1,0.666107968,0.900258492,-0.93743799
201500844,,,,,,,,,,,,,
201500845,,,,,,,,,,,,,
201500846,,,,,,,,,,,,,
201500847,,,,,,,,,,,,,
201500848,,,,,,,,,,,,,
201500849,4,0,2,2,0,0,1,1,1,1,0.348385844,-0.130937933,0.35892682
201500850,,,,,,,,,,,,,
201500851,,,,,,,,,,,,,
201500853,,,,,,,,,,,,,
201500854,,,,,,,,,,,,,
201500855,,,,,,,,,,,,,
201500856,,,,,,,,,,,,,
201500857,,,,,,,,,,,,,
201500858,,,,,,,,,,,,,
201500859,,,,,,,,,,,,,
201500860,,,,,,,,,,,,,
201500861,,,,,,,,,,,,,
201500862,,,,,,,,,,,,,
201500864,,,,,,,,,,,,,
201500865,,,,,,,,,,,,,
201500866,,,,,,,,,,,,,
201500867,,,,,,,,,,,,,
201500868,3,0,4,2,1,1,1,1,1,1,1.537505541,0.584543213,-0.759140844
201500869,,,,,,,,,,,,,
201500870,,,,,,,,,,,,,
201500871,,,,,,,,,,,,,
201500872,,,,,,,,,,,,,
201500874,,,,,,,,,,,,,
201500875,,,,,,,,,,,,,
201500876,,,,,,,,,,,,,
201500877,,,,,,,,,,,,,
201500878,,,,,,,,,,,,,
201500879,,,,,,,,,,,,,
201500881,,,,,,,,,,,,,
201500882,,,,,,,,,,,,,
201500883,,,,,,,,,,,,,
201500884,4,1,3,1,0,1,0,1,0,1,0.026095998,-0.524619557,1.38144734
201500885,,,,,,,,,,,,,
201500886,,,,,,,,,,,,,
201500887,,,,,,,,,,,,,
201500889,5,0,3,2,0,1,1,1,1,1,0.908353843,0.292393339,0.668312508
201500891,2,0,1,1,0,0,0,0,0,1,-1.200781479,-0.551595987,-0.849574356
201500892,,,,,,,,,,,,,
201500893,,,,,,,,,,,,,
201500894,,,,,,,,,,,,,
201500895,,,,,,,,,,,,,
201500896,,,,,,,,,,,,,
201500897,,,,,,,,,,,,,
201500898,,,,,,,,,,,,,
201500899,,,,,,,,,,,,,
201500900,,,,,,,,,,,,,
201500901,2,0,4,2,1,1,1,1,1,1,1.566531206,0.610644857,-1.275047326
201500902,,,,,,,,,,,,,
201500903,,,,,,,,,,,,,
201500904,2,0,1,2,1,1,,,0,1,,,
201500905,,,,,,,,,,,,,
201500906,,,,,,,,,,,,,
201500907,4,0,4,1,1,1,0,0,0,0,0.001041092,-1.107082394,-0.428540262
201500908,,,,,,,,,,,,,
201500909,2,0,1,2,1,1,0,0,0,0,0.059092422,-1.054879104,-1.460353225
201500910,,,,,,,,,,,,,
201500911,4,1,4,2,1,1,1,1,1,1,1.365961,0.444336203,1.083221746
201500912,1,0,1,2,1,1,,,0,0,,,
201500914,,,,,,,,,,,,,
201500916,,,,,,,,,,,,,
201500917,,,,,,,,,,,,,
201500918,,,,,,,,,,,,,
201500919,4,0,3,1,0,1,0,0,1,1,-0.772472082,0.890358096,-0.105164538
201500920,,,,,,,,,,,,,
201500921,,,,,,,,,,,,,
201500922,,,,,,,,,,,,,
201500923,,,,,,,,,,,,,
201500924,,,,,,,,,,,,,
201500925,,,,,,,,,,,,,
201500926,,,,,,,,,,,,,
201500927,,,,,,,,,,,,,
201500928,,,,,,,,,,,,,
201500929,,,,,,,,,,,,,
201500930,2,0,1,2,0,1,0,0,1,1,-0.714420752,0.942561385,-1.1369775
201500931,,,,,,,,,,,,,
201500932,,,,,,,,,,,,,
201500933,4,1,1,1,0,0,0,0,0,0,-1.301571816,-1.91056726,1.50007703
201500934,,,,,,,,,,,,,
201500935,,,,,,,,,,,,,
201500936,3,0,4,2,0,1,0,0,1,1,-0.743446417,0.916459741,-0.621071019
201500937,4,1,2,1,1,1,0,0,0,1,-0.241257653,-0.028525139,0.906533533
201500938,,,,,,,,,,,,,
201500939,,,,,,,,,,,,,
201500941,,,,,,,,,,,,,
201500942,4,0,4,1,1,1,0,0,1,1,-0.201371715,1.130304681,-0.500804927
201500943,,,,,,,,,,,,,
201500944,,,,,,,,,,,,,
201500945,,,,,,,,,,,,,
201500946,3,1,4,2,1,1,0,0,0,1,-0.212231988,-0.002423495,0.390627052
201500947,,,,,,,,,,,,,
201500948,,,,,,,,,,,,,
201500949,,,,,,,,,,,,,
201500950,,,,,,,,,,,,,
201500951,5,0,1,,1,1,0,0,0,1,-0.127764442,0.059478581,0.095983905
201500952,,,,,,,,,,,,,
201500953,,,,,,,,,,,,,
201500954,3,0,2,1,0,1,0,1,1,1,0.095007601,0.660311907,-0.541797601
201500955,,,,,,,,,,,,,
201500956,3,0,3,2,1,1,0,1,1,1,0.666107968,0.900258492,-0.93743799
201500957,4,0,1,2,1,1,0,0,0,0,0.001041092,-1.107082394,-0.428540262
201500958,,,,,,,,,,,,,
201500959,,,,,,,,,,,,,
201500960,3,0,5,1,0,1,0,1,1,1,0.095007601,0.660311907,-0.541797601
201500961,,,,,,,,,,,,,
201500962,,,,,,,,,,,,,
201500963,,,,,,,,,,,,,
201500964,2,0,1,2,1,1,1,1,1,1,1.566531206,0.610644857,-1.275047326
201500965,2,0,5,2,0,1,1,1,0,0,1.197843645,-1.866688802,-0.807142272
201500966,,,,,,,,,,,,,
201500967,2,0,1,1,0,0,0,0,0,0,-1.10100161,-1.744258606,-0.858192042
201500968,2,0,2,2,0,0,0,0,1,1,-1.303414417,0.493128468,-0.930456706
201500969,3,0,3,1,1,1,0,0,1,1,-0.17234605,1.156406325,-1.016711408
201500970,,,,,,,,,,,,,
201500971,3,0,3,1,1,1,1,1,0,0,1.739918348,-1.652843862,-0.686876179
201500972,,,,,,,,,,,,,
201500973,2,1,2,1,1,1,0,0,1,1,-0.285839261,1.068402605,-0.20616178
201500974,3,0,3,1,1,1,1,1,0,0,1.739918348,-1.652843862,-0.686876179
201500975,3,1,1,1,,,,,1,1,,,
201500976,,,,,,,,,,,,,
201500977,,,,,,,,,,,,,
201500978,5,0,2,1,1,1,1,1,1,1,1.479454211,0.532339924,0.272672119
201500979,,,,,,,,,,,,,
201500980,3,0,2,2,1,1,1,1,1,1,1.537505541,0.584543213,-0.759140844
201500981,4,0,5,2,0,0,0,0,0,0,-1.15905294,-1.796461895,0.173620921
201500982,4,0,3,1,0,0,0,0,0,0,-1.15905294,-1.796461895,0.173620921
201500983,2,0,3,1,0,0,0,0,0,0,-1.10100161,-1.744258606,-0.858192042
201500984,3,0,4,2,0,0,0,0,1,1,-1.332440082,0.467026824,-0.414550225
201500986,5,1,3,2,1,1,1,1,1,1,1.336935335,0.418234559,1.599128228
201500988,3,0,3,2,1,1,1,1,1,1,1.537505541,0.584543213,-0.759140844
201500989,4,0,1,1,1,1,1,1,1,1,1.508479876,0.558441568,-0.243234363
201500990,,,,,,,,,,,,,
201500991,,,,,,,,,,,,,
201500992,4,0,1,2,1,1,1,1,1,1,1.508479876,0.558441568,-0.243234363
201500993,5,0,3,2,1,1,1,1,0,0,1.681867018,-1.705047151,0.344936783
201500994,4,0,1,2,1,1,1,1,1,1,1.508479876,0.558441568,-0.243234363
201500995,5,1,4,1,0,1,1,1,1,1,0.765834967,0.178287974,1.994768617
201500997,1,0,1,2,0,0,0,0,0,0,-1.071975945,-1.718156961,-1.374098523
201500998,,,,,,,,,,,,,
201501000,4,0,1,2,0,1,1,1,1,1,0.937379508,0.318494983,0.152406026
201501001,3,0,3,2,0,1,0,0,0,0,-0.54103361,-1.320927334,-0.548806354
201501002,2,0,1,1,0,0,0,0,0,0,-1.10100161,-1.744258606,-0.858192042
201501003,1,0,2,1,1,1,0,0,1,1,-0.11429472,1.208609615,-2.048524371
201501004,3,0,3,1,1,1,1,1,1,1,1.537505541,0.584543213,-0.759140844
201501005,4,0,3,1,1,1,1,1,1,1,1.508479876,0.558441568,-0.243234363
201501006,2,0,2,2,0,1,0,0,1,1,-0.714420752,0.942561385,-1.1369775
201501007,5,0,3,1,0,1,1,1,0,1,1.010986781,-0.752331116,0.749194859
201501008,1,0,3,2,1,1,0,1,1,1,0.724159298,0.952461781,-1.969250953
201501009,5,0,5,2,1,1,1,1,0,0,1.681867018,-1.705047151,0.344936783
201501010,3,0,5,1,1,1,1,1,0,0,1.739918348,-1.652843862,-0.686876179
201501011,4,0,3,1,1,1,,,1,1,,,
201501012,,,,,,,,,,,,,
201501013,3,1,3,2,1,1,1,1,1,1,1.394986665,0.470437848,0.567315265
201501014,5,1,2,2,1,1,1,1,1,1,1.336935335,0.418234559,1.599128228
201501015,,,,,,,,,,,,,
201501016,5,1,4,1,1,1,0,0,1,1,-0.372916256,0.990097672,1.341557664
201501017,4,1,1,2,1,1,0,0,1,1,-0.343890591,1.016199316,0.825651182
201501018,2,0,3,2,1,1,1,1,1,1,1.566531206,0.610644857,-1.275047326
201501019,,,,,,,,,,,,,
201501020,,,,,,,,,,,,,
201501021,4,1,4,1,0,1,0,0,1,1,-0.914990958,0.776252731,1.221291572
201501022,3,0,1,1,0,1,1,1,1,1,0.966405173,0.344596628,-0.363500455
201501023,,,,,,,,,,,,,
201501024,4,1,2,1,0,1,0,0,1,1,-0.914990958,0.776252731,1.221291572
201501025,,,,,,,,,,,,,
201501026,,,,,,,,,,,,,
201501027,5,1,5,2,0,1,0,0,0,1,-0.841383685,-0.294573369,1.818080404
201501028,,,,,,,,,,,,,
201501030,,,,,,,,,,,,,
201501031,,,,,,,,,,,,,
201501032,,,,,,,,,,,,,
201501033,1,1,,1,0,1,0,0,1,1,-0.827913963,0.854557665,-0.326427872
201501034,5,0,1,2,1,1,1,1,1,1,1.479454211,0.532339924,0.272672119
201501035,,,,,,,,,,,,,
201501036,,,,,,,,,,,,,
201501037,1,0,2,2,0,0,0,0,0,0,-1.071975945,-1.718156961,-1.374098523
201501038,,,,,,,,,,,,,
201501039,5,0,5,1,0,0,0,0,0,0,-1.188078605,-1.82256354,0.689527402
201501040,,,,,,,,,,,,,
201501041,,,,,,,,,,,,,
201501042,,,,,,,,,,,,,
201501043,4,1,2,2,0,1,0,0,0,0,-0.712578151,-1.461134343,1.293556236
201501044,4,1,3,1,0,0,0,0,1,1,-1.503984623,0.326819815,1.427812365
201501045,,,,,,,,,,,,,
201501046,2,0,5,1,1,1,0,0,1,1,-0.143320385,1.18250797,-1.53261789
201501047,5,1,,1,0,0,0,0,1,1,-1.533010288,0.30071817,1.943718847
201501048,,,,,,,,,,,,,
201501049,4,1,4,1,0,1,0,0,1,1,-0.914990958,0.776252731,1.221291572
201501050,,,,,,,,,,,,,
201501051,2,1,2,2,0,0,0,0,0,0,-1.243520486,-1.858363971,0.468264068
201501052,,,,,,,,,,,,,
201501053,,,,,,,,,,,,,
201501054,,,,,,,,,,,,,
201501055,,,,,,,,,,,,,
201501056,5,1,4,1,0,1,0,0,0,0,-0.741603816,-1.487235988,1.809462718
201501057,5,1,3,2,1,1,0,0,0,0,-0.170503449,-1.247289403,1.413822329
201501058,4,1,1,2,0,1,1,1,1,1,0.794860632,0.204389619,1.478862136
201501059,3,0,1,2,1,1,1,1,0,1,1.640138478,-0.460181242,-0.678258493
201501060,,,,,,,,,,,,,
201501061,,,,,,,,,,,,,
201501062,,,,,,,,,,,,,
201501063,,,,,,,,,,,,,
201501064,,,,,,,,,,,,,
201501065,,,,,,,,,,,,,
201501066,3,0,4,1,1,1,1,1,1,1,1.537505541,0.584543213,-0.759140844
201501067,4,1,2,2,0,1,1,1,0,1,0.89749357,-0.840334837,1.559744486
201501068,3,1,4,1,1,1,0,1,1,1,0.523589092,0.786153127,0.389018119
201501069,,,,,,,,,,,,,
201501070,,,,,,,,,,,,,
201501071,2,0,2,2,0,1,1,1,1,1,0.995430838,0.370698272,-0.879406936
201501072,,,,,,,,,,,,,
201501073,,,,,,,,,,,,,
201501074,,,,,,,,,,,,,
201501075,,,,,,,,,,,,,
201501076,,,,,,,,,,,,,
201501077,,,,,,,,,,,,,
201501078,,,,,,,,,,,,,
201501079,,,,,,,,,,,,,
201501080,4,0,2,1,1,1,0,1,0,1,0.739715241,-0.170567608,-0.340649158
201501081,,,,,,,,,,,,,
201501082,,,,,,,,,,,,,
201501083,2,0,3,1,1,1,0,0,1,1,-0.143320385,1.18250797,-1.53261789
201501084,,,,,,,,,,,,,
201501085,4,1,2,2,0,1,1,1,1,1,0.794860632,0.204389619,1.478862136
201501086,,,,,,,,,,,,,
201501087,,,,,,,,,,,,,
201501088,4,0,3,2,1,1,1,1,1,1,1.508479876,0.558441568,-0.243234363
201501089,,,,,,,,,,,,,
201501090,,,,,,,,,,,,,
201501091,,,,,,,,,,,,,
201501092,,,,,,,,,,,,,
201501093,,,,,,,,,,,,,
201501094,,,,,,,,,,,,,
201501095,,,,,,,,,,,,,
201501096,,,,,,,,,,,,,
201501097,4,0,3,1,1,1,1,1,1,1,1.508479876,0.558441568,-0.243234363
201501098,,,,,,,,,,,,,
201501099,4,0,3,1,1,1,1,1,1,1,1.508479876,0.558441568,-0.243234363
201501100,,,,,,,,,,,,,
201501101,,,,,,,,,,,,,
201501102,,,,,,,,,,,,,
201501103,2,0,4,1,1,1,1,1,1,1,1.566531206,0.610644857,-1.275047326
201501104,,,,,,,,,,,,,
201501105,,,,,,,,,,,,,
201501106,,,,,,,,,,,,,
201501107,,,,,,,,,,,,,
201501108,3,0,3,1,1,1,1,1,1,1,1.537505541,0.584543213,-0.759140844
201501109,4,1,3,2,1,1,1,1,1,1,1.365961,0.444336203,1.083221746
201501110,,,,,,,,,,,,,
201501111,,,,,,,,,,,,,
201501112,,,,,,,,,,,,,
201501113,,,,,,,,,,,,,
201501114,,,,,,,,,,,,,
201501115,,,,,,,,,,,,,
201501116,,,,,,,,,,,,,
201501117,,,,,,,,,,,,,
201501118,,,,,,,,,,,,,
201501119,,,,,,,,,,,,,
201501121,4,0,3,1,1,1,1,1,0,1,1.611112813,-0.486282887,-0.162352012
201501122,,,,,,,,,,,,,
201501123,,,,,,,,,,,,,
201501124,,,,,,,,,,,,,
201501125,,,,,,,,,,,,,
201501126,3,0,3,2,1,1,1,1,1,1,1.537505541,0.584543213,-0.759140844
201501127,,,,,,,,,,,,,
201501128,,,,,,,,,,,,,
201501129,,,,,,,,,,,,,
201501130,3,0,3,2,1,1,1,1,1,1,1.537505541,0.584543213,-0.759140844
201501131,,,,,,,,,,,,,
201501132,,,,,,,,,,,,,
201501133,,,,,,,,,,,,,
201501134,,,,,,,,,,,,,
201501135,,,,,,,,,,,,,
201501136,2,0,2,2,,,0,0,1,1,,,
201501137,2,0,1,2,1,1,0,0,0,1,-0.040687447,0.137783515,-1.451735539
201501138,,,,,,,,,,,,,
201501139,,,,,,,,,,,,,
201501140,,,,,,,,,,,,,
201501141,,,,,,,,,,,,,
201501142,,,,,,,,,,,,,
201501143,,,,,,,,,,,,,
201501144,,,,,,,,,,,,,
201501145,,,,,,,,,,,,,
201501146,,,,,,,,,,,,,
201501147,,,,,,,,,,,,,
201501148,,,,,,,,,,,,,
201501149,,,,,,,,,,,,,
201501150,,,,,,,,,,,,,
201501151,,,,,,,,,,,,,
201501153,,,,,,,,,,,,,
201501154,,,,,,,,,,,,,
201501155,,,,,,,,,,,,,
201501156,,,,,,,,,,,,,
201501157,,,,,,,,,,,,,
201501158,,,,,,,,,,,,,
201501159,,,,,,,,,,,,,
201501160,4,0,3,1,1,1,0,0,1,1,-0.201371715,1.130304681,-0.500804927
201501161,3,1,4,2,1,1,0,0,1,1,-0.314864926,1.042300961,0.309744701
201501162,,,,,,,,,,,,,
201501163,,,,,,,,,,,,,
201501164,,,,,,,,,,,,,
201501165,,,,,,,,,,,,,
201501166,1,0,3,2,0,0,0,0,1,1,-1.274388752,0.519230113,-1.446363188
201501167,,,,,,,,,,,,,
201501168,,,,,,,,,,,,,
201501169,5,0,4,2,1,1,1,1,1,1,1.479454211,0.532339924,0.272672119
201501170,,,,,,,,,,,,,
201501171,2,0,3,2,1,1,0,0,0,0,0.059092422,-1.054879104,-1.460353225
201501172,,,,,,,,,,,,,
201501173,,,,,,,,,,,,,
201501174,2,0,3,2,1,1,0,0,0,0,0.059092422,-1.054879104,-1.460353225
201501175,3,0,3,2,0,1,0,0,0,0,-0.54103361,-1.320927334,-0.548806354
201501176,3,0,2,2,0,1,0,0,1,1,-0.743446417,0.916459741,-0.621071019
201501177,4,1,3,1,1,1,0,0,1,1,-0.343890591,1.016199316,0.825651182
201501178,,,,,,,,,,,,,
201501179,,,,,,,,,,,,,
201501180,,,,,,,,,,,,,
201501181,,,,,,,,,,,,,
201501182,,,,,,,,,,,,,
201501183,,,,,,,,,,,,,
201501184,,,,,,,,,,,,,
201501185,,,,,,,,,,,,,
201501186,,,,,,,,,,,,,
201501187,,,,,,,,,,,,,
201501188,,,,,,,,,,,,,
201501189,,,,,,,,,,,,,
201501190,,,,,,,,,,,,,
201501191,,,,,,,,,,,,,
201501192,3,0,4,1,1,1,0,0,1,1,-0.17234605,1.156406325,-1.016711408
201501193,,,,,,,,,,,,,
201501194,,,,,,,,,,,,,
201501195,,,,,,,,,,,,,
201501196,,,,,,,,,,,,,
201501197,1,0,1,2,0,1,0,0,0,1,-0.58276215,-0.076061426,-1.572001631
201501198,,,,,,,,,,,,,
201501199,,,,,,,,,,,,,
201501200,,,,,,,,,,,,,
201501201,,,,,,,,,,,,,
201501202,,,,,,,,,,,,,
201501203,,,,,,,,,,,,,
201501204,,,,,,,,,,,,,
201501205,,,,,,,,,,,,,
201501206,4,0,4,2,1,1,0,0,1,1,-0.201371715,1.130304681,-0.500804927
201501207,2,0,2,2,1,1,0,0,0,1,-0.040687447,0.137783515,-1.451735539
201501208,,,,,,,,,,,,,
201501209,2,0,1,2,1,1,1,1,1,1,1.566531206,0.610644857,-1.275047326
201501210,,,,,,,,,,,,,
