year,province,gdp,gdp_1,gdp_2,gdp_3,gdp_per,gdp_1_proportion,gdp_2_proportion,gdp_3_proportion,gdp_index,gdp_index_1,gdp_index_2,gdp_index_3,gdp_index_per
1968,吉林省,42.49,17.16,16.16,9.17,240,40.386,38.0325,21.5815,97.5,97.2,96.3,100.6,
1968,黑龙江省,88.89,25.19,44.48,19.22,386,28.3384,50.0394,21.6222,97.5,96.9,98.7,96.9,
1968,上海市,123.24,8.31,89.2,25.73,1113,6.7429,72.3791,20.878,114,122.08,114.21,112.18,
1968,江苏省,102.84,47.04,29.45,26.35,209,45.741,28.6367,25.6223,102.8,103.1,101.8,103,
1968,浙江省,54.94,28.57,13.78,12.59,175,52.0022,25.0819,22.9159,96.28,102.85,87.69,95.59,
1968,安徽省,56.09,35.17,11.28,9.64,157,62.7028,20.1105,17.1867,99.96,102.19,95.7,92.38,
1968,福建省,26.06,13.3,5.86,6.9,138,51.0361,22.4866,26.4774,88.9,97,74.7,93.9,
1968,江西省,45.95,25.98,10.67,9.3,193,56.5397,23.2209,20.2394,104,104.7,107.7,192.6,
1968,山东省,99.34,44.46,37.43,17.45,165,44.7554,37.6787,17.5659,99.02,92.3,104.87,100.82,
1968,河南省,72.19,38.4,19.53,14.26,129.2,53.193,27.0536,19.7534,91,91.1,86.4,98.1,
1968,湖北省,73.12,42.86,16.59,13.67,195,58.616,22.6887,18.6953,92.2,98.3,79,95.1,
1968,湖南省,75.67,44.85,17.31,13.51,181,59.2705,22.8756,17.8538,98.6,108.7,83.9,99.4,
1968,广东省,87.29,38.81,28.46,20.02,210.59,44.461,32.604,22.935,90.2,89.99,92.41,87.98,
1968,广西壮族自治区,28.46,17.37,5.11,5.98,108.63,61.033,17.955,21.0119,89.07,99.45,69.95,89.49,
1968,四川省,76.96,49.66,8.51,18.79,135,64.527,11.0577,24.4153,,,,,
1968,贵州省,21.38,14.16,4.2,3.02,108,66.2301,19.6445,14.1254,90.2,89.2,90,94.1,
1968,云南省,26.51,17.36,4.74,4.41,114,65.4847,17.88,16.6352,76,93.9,46.6,79.1,
1968,陕西省,28.11,14.84,7.03,6.24,124,52.7926,25.0089,22.1985,75.8,88.1,57.5,77.2,
1968,甘肃省,23.37,7.95,11.7,3.72,157,34.018,50.0642,15.9178,112.17,112.17,120.9,94.84,
1968,青海省,6.35,2.98,1.56,1.81,246,46.9291,24.5669,28.5039,92.88,81.84,99.38,105.98,
1968,宁夏回族自治区,5.06,2.23,1.68,1.15,202,44.0711,33.2016,22.7273,96.2,85.8,110,94.8,
1968,新疆维吾尔自治区,19.79,9.21,6.77,3.81,219,46.5387,34.2092,19.2521,90.5,88,92.2,94,
1969,北京市,50.63,4.71,33.6,12.32,654,9.3028,66.3638,24.3334,137.9,86.1,151.9,121.6,
1969,天津市,42.87,3.46,29.03,10.38,661,8.0709,67.7164,24.2127,122.6,95.7,138.5,104.1,
